"year","home_team_id","away_team_id","avg_overall_rating_home_player_1.1","avg_overall_rating_away_player_1.1","mean_potential_home","mean_potential_away","mean_overall_rating_home","mean_overall_rating_away","mean_defensive_work_rate_home","mean_defensive_work_rate_away","mean_attacking_work_rate_home","mean_attacking_work_rate_away","avg_crossing_home","avg_crossing_away","avg_combined_work_rate_home","avg_combined_work_rate_away","point_diff","win_loss"
2014,272,233,70,76.0909090909091,72.163924963925,76.8594123048669,69.8247354497354,74.2308922558923,2.3984126984127,2.26464646464646,2.4,2.17171717171717,72.163924963925,76.8594123048669,2.19148629148629,2.27777777777778,2,0
2014,57,141,74.25,85,74.582683982684,84.35,73.187996031746,82.7237433862434,2.03030303030303,2.31493506493507,2.18181818181818,2.32564935064935,74.582683982684,84.35,2.16060606060606,2.33438311688312,1,0
2014,245,7,81.5,78.3333333333333,80.3647186147186,76.8616883116883,78.5077380952381,74.9912698412698,2.33766233766234,2.11363636363636,2.32467532467532,1.96590909090909,80.3647186147186,76.8616883116883,2.36753246753247,2.1125,3,1
2014,144,206,82.5,84.75,82.7963203463203,81.3807359307359,82.1512566137566,78.2593253968254,2,2.09090909090909,2.29292929292929,2.27597402597403,82.7963203463203,81.3807359307359,2.23737373737374,2.25162337662338,3,1
2014,13,4,79,73.8571428571429,77.1992424242424,74.0754329004329,74.4395833333333,70.4479497354497,2.09090909090909,2.15151515151515,2.27272727272727,2.27272727272727,77.1992424242424,74.0754329004329,2.21818181818182,2.14848484848485,1,1
2014,225,231,75,81.2,77.1469696969697,82.3984848484848,74.1041666666667,79.2286375661376,2.62575757575758,2.20075757575758,2,2.29848484848485,77.1469696969697,82.3984848484848,2.37560606060606,2.22522727272727,1,0
2014,153,157,74.6666666666667,73,78.9634887839433,75.8954933954934,76.0411976911977,72.9732905982906,2.33333333333333,2.27272727272727,2.23484848484848,2.18181818181818,78.9634887839433,75.8954933954934,2.2719696969697,2.27272727272727,8,1
2014,237,152,81.6666666666667,75.625,76.975974025974,78.0529220779221,75.8849206349206,75.2186507936508,2,2.19350649350649,2,2.48484848484848,76.975974025974,78.0529220779221,2.01818181818182,2.38502164502165,1,1
2014,272,245,70,81.5,72.1033189033189,80.0192640692641,69.9914021164021,78.9244047619048,2.3984126984127,2.33766233766234,2.5,2.32467532467532,72.1033189033189,80.0192640692641,2.23694083694084,2.2961038961039,2,0
2014,225,7,75,78.3333333333333,77.1401515151515,78.0692640692641,74.2916666666667,75.2759920634921,2.6030303030303,2.11363636363636,2.07954545454545,2.23863636363636,77.1401515151515,78.0692640692641,2.39643939393939,2.17613636363636,2,1
2014,153,237,74.6666666666667,81.6666666666667,79.1081168831169,75.7409090909091,75.8896825396825,74.9402777777778,2.23106060606061,2.09090909090909,2.22348484848485,2.18181818181818,79.1081168831169,75.7409090909091,2.23333333333333,2.15454545454545,1,1
2014,157,56,73,80,76.7085137085137,82.4981546231546,73.9861111111111,78.8126602564103,2.36363636363636,2.2975912975913,2.09090909090909,2.34772727272727,76.7085137085137,82.4981546231546,2.3,2.2638986013986,2,0
2014,152,4,75.625,73.8571428571429,78.3408008658009,72.8761904761905,75.7047619047619,70.1465608465609,2.11774891774892,2.12727272727273,2.5530303030303,2.32727272727273,78.3408008658009,72.8761904761905,2.3675974025974,2.18545454545455,2,1
2014,206,13,84.75,79,81.5777056277056,77.3537878787879,78.314880952381,73.5645833333333,2.09090909090909,2.13636363636364,2.36688311688312,2.31818181818182,81.5777056277056,77.3537878787879,2.25162337662338,2.24545454545455,1,0
2014,233,144,76.0909090909091,82.5,76.8594123048669,84.3560606060606,74.2308922558923,83.150462962963,2.26464646464646,2.09090909090909,2.17171717171717,2.46565656565657,76.8594123048669,84.3560606060606,2.2959595959596,2.35282828282828,1,1
2009,205,90,69,73,77,75.0454545454545,70.3636363636364,68.9166666666667,1.8,2.1,2,2.1,77,75.0454545454545,1.78181818181818,1.90909090909091,1,0
2009,58,207,79,75,84.8181818181818,76.2727272727273,79.3333333333333,70.2083333333333,2.18181818181818,2.09090909090909,2.27272727272727,2,84.8181818181818,76.2727272727273,2.20909090909091,2.04545454545455,3,1
2009,75,208,74,0,77.2727272727273,81.55,69.75,76.85,2,1.9,1.875,2.2,77.2727272727273,81.55,1.44545454545455,1.70909090909091,2,0
2009,227,261,70,74,80.8181818181818,77,73.0833333333333,70.0833333333333,2.22222222222222,2.1,2.11111111111111,2.3,80.8181818181818,77,1.77272727272727,1.95454545454545,1,0
2009,59,127,76,64,79.4545454545455,79.3636363636364,72.9166666666667,72.7083333333333,1.81818181818182,2.36363636363636,2.18181818181818,2,79.4545454545455,79.3636363636364,2.05454545454545,2.13636363636364,1,1
2009,71,46,79.5,69,79.8,75,75.4545454545455,66.4090909090909,2,2.25,2,1.875,79.8,75,1.85454545454545,1.51818181818182,3,1
2009,73,61,76,75,78.5,76.5,71.5416666666667,70.8333333333333,2,1.88888888888889,2.27272727272727,2.11111111111111,78.5,76.5,2.22727272727273,1.62727272727273,2,0
2009,89,162,74,73.5,76.3636363636364,74.5,69.7083333333333,69.2916666666667,2.2,2.27272727272727,2.1,2,76.3636363636364,74.5,1.93636363636364,2.22727272727273,2,0
2009,205,227,69,70,75.7,80.7272727272727,69.0909090909091,72.2916666666667,1.7,2.18181818181818,2.1,2.18181818181818,75.7,80.7272727272727,1.78181818181818,2.15454545454545,1,1
2009,58,257,79,60,84.2272727272727,76.4285714285714,78.0416666666667,66.75,2.18181818181818,2,2.27272727272727,2.14285714285714,84.2272727272727,76.4285714285714,2.20909090909091,1.51818181818182,3,1
2009,46,59,49,76,75.6666666666667,79.6818181818182,62.55,73.5,2.125,2,2,2.18181818181818,75.6666666666667,79.6818181818182,1.5,2.08181818181818,2,0
2009,75,162,67,70,76.4545454545455,75.0909090909091,69.0416666666667,70.875,2.11111111111111,2.2,2,1.9,76.4545454545455,75.0909090909091,1.68181818181818,2.01818181818182,1,0
2009,207,127,75,77,74.1818181818182,79.5,68.4166666666667,71.7083333333333,2,2.36363636363636,2.09090909090909,2,74.1818181818182,79.5,2.08181818181818,2.13636363636364,2,0
2009,208,69,0,78,82.95,82.5,78.15,74.6666666666667,1.8,2.1,2.2,2.1,82.95,82.5,1.92727272727273,1.71818181818182,1,1
2009,61,14,75,72,77.4545454545455,82.7727272727273,71.3333333333333,76,1.81818181818182,2.18181818181818,2.09090909090909,2.18181818181818,77.4545454545455,82.7727272727273,1.97272727272727,2.2,3,1
2009,71,5,79.5,69,81.1,75.8636363636364,74.1818181818182,68.7083333333333,2.1,2.27272727272727,2,2,81.1,75.8636363636364,1.91818181818182,2.13636363636364,3,1
2009,73,89,76,61,80.3181818181818,77.0454545454545,73.4166666666667,69.5,2.27272727272727,2.1,2,2.1,80.3181818181818,77.0454545454545,2.19090909090909,1.89090909090909,2,0
2009,90,261,73,74,76.1363636363636,74.5454545454545,68.75,68.4583333333333,2.1,2.09090909090909,2.1,2.36363636363636,76.1363636363636,74.5454545454545,1.90909090909091,2.2,1,1
2009,257,75,60,67,75.4285714285714,76.3181818181818,64.875,68.7916666666667,2,2,2.14285714285714,2.11111111111111,75.4285714285714,76.3181818181818,1.33636363636364,1.68181818181818,1,1
2009,227,73,79,76,82.3636363636364,79.65,74.4166666666667,72,2.09090909090909,2.2,2.27272727272727,2,82.3636363636364,79.65,2.2,2.16363636363636,4,1
2009,261,208,74,0,73.5454545454545,82.3,68.4166666666667,78.1,2.1,2,2.4,2,73.5454545454545,82.3,2.08181818181818,1.67272727272727,1,0
2009,14,46,83,66,83.3181818181818,73.25,76.7083333333333,64.8333333333333,2.18181818181818,2,2.18181818181818,1.71428571428571,83.3181818181818,73.25,2.21818181818182,1.38181818181818,2,1
2009,59,71,76,79.5,79.5,80.6363636363636,73.3333333333333,72.5416666666667,2,2,2.18181818181818,2.09090909090909,79.5,80.6363636363636,2.14545454545455,2.07272727272727,1,1
2009,5,58,69,79,75.0454545454545,82.3636363636364,68.5416666666667,76.375,2.27272727272727,2.18181818181818,2,2.27272727272727,75.0454545454545,82.3636363636364,2.13636363636364,2.17272727272727,1,0
2009,162,61,73.5,75,76.3181818181818,76.1818181818182,70.7916666666667,69.75,2,1.81818181818182,2.2,2.18181818181818,76.3181818181818,76.1818181818182,1.96363636363636,1.98181818181818,2,1
2009,127,90,0,73,79.9,76.5454545454545,71.2,68.4166666666667,2.4,2,2,2,79.9,76.5454545454545,1.98181818181818,2,2,1
2009,205,5,69,69,78.2,74.4090909090909,71.7272727272727,68.9583333333333,1.7,2.2,1.9,2,78.2,74.4090909090909,1.74545454545455,1.92727272727273,1,1
2009,58,59,79,76,84.2272727272727,79.3636363636364,78.0416666666667,73.1666666666667,2.18181818181818,2,2.27272727272727,2.09090909090909,84.2272727272727,79.3636363636364,2.20909090909091,2.08181818181818,1,1
2009,46,162,49,70,71.8,75.1818181818182,61.5,69.9583333333333,2,2.1,1.88888888888889,2.1,71.8,75.1818181818182,1.59090909090909,2.02727272727273,1,0
2009,75,227,67,79,75.5,81.6363636363636,68.2083333333333,74.2916666666667,2.1,2.18181818181818,2,2.27272727272727,75.5,81.6363636363636,1.86363636363636,2.18181818181818,2,0
2009,61,257,75,60,77.4545454545455,76.875,71.3333333333333,66.3333333333333,1.81818181818182,1.875,2.09090909090909,2.125,77.4545454545455,76.875,1.97272727272727,1.65454545454545,1,1
2009,71,89,79.5,61,79.9,77.55,73.8181818181818,69.7272727272727,2,2.1,2,2.1,79.9,77.55,1.70909090909091,1.90909090909091,3,0
2009,73,14,76,83,81.0909090909091,85.9545454545455,72.2083333333333,79.6666666666667,2.09090909090909,2,2.09090909090909,2.27272727272727,81.0909090909091,85.9545454545455,2.16363636363636,2.16363636363636,1,0
2009,90,69,73,78,76.4090909090909,81.8636363636364,69,74.1666666666667,2.1,2.11111111111111,2.1,2.22222222222222,76.4090909090909,81.8636363636364,1.90909090909091,1.56363636363636,3,0
2009,257,205,60,69,75.5714285714286,76.8181818181818,64.75,71.3333333333333,2,1.81818181818182,2.14285714285714,1.90909090909091,75.5714285714286,76.8181818181818,1.33636363636364,1.88181818181818,1,0
2009,227,58,79,79,82.0909090909091,83.1363636363636,74.2916666666667,77.875,2.18181818181818,2.09090909090909,2.27272727272727,2.27272727272727,82.0909090909091,83.1363636363636,2.24545454545455,2.16363636363636,2,1
2009,261,46,74,49,74.5454545454545,73.1111111111111,68.4583333333333,62.05,2.09090909090909,2,2.36363636363636,2,74.5454545454545,73.1111111111111,2.26363636363636,1.13636363636364,5,1
2009,162,73,70,76,75.5454545454545,78.4545454545455,70.5416666666667,71.2083333333333,2,2.09090909090909,2.2,2.18181818181818,75.5454545454545,78.4545454545455,1.96363636363636,2.14545454545455,1,0
2009,69,61,78,75,83.2272727272727,77.1363636363636,75.375,70.875,2.125,1.81818181818182,2.25,2.09090909090909,83.2272727272727,77.1363636363636,1.64545454545455,1.97272727272727,1,0
2009,90,207,73,75,77.6363636363636,75,69.5,69.8333333333333,2,2,2.1,2,77.6363636363636,75,1.86363636363636,2.01818181818182,1,0
2009,127,71,64,79.5,78.0454545454545,80,69.5416666666667,72.5,2.36363636363636,2,2,2,78.0454545454545,80,2.16363636363636,1.85454545454545,1,1
2009,205,59,69,76,75.3636363636364,79.3636363636364,69.8333333333333,73.1666666666667,1.81818181818182,2,1.90909090909091,2.09090909090909,75.3636363636364,79.3636363636364,1.88181818181818,2,2,1
2009,58,89,79,61,82.8636363636364,76.0454545454545,77.4166666666667,67.0416666666667,2.09090909090909,2.1,2.18181818181818,2.3,82.8636363636364,76.0454545454545,2.11818181818182,2,1,0
2009,46,69,66,64,69.8,81.4090909090909,62.9545454545455,72.0416666666667,2,2.125,1.77777777777778,2.125,69.8,81.4090909090909,1.58181818181818,1.35454545454545,3,0
2009,207,162,75,73.5,74.7272727272727,75.9090909090909,67.5416666666667,71.4583333333333,2,2,2.09090909090909,2.2,74.7272727272727,75.9090909090909,2.06363636363636,1.99090909090909,1,1
2010,208,90,83,64,83.7,75.8181818181818,79.0909090909091,67.75,1.8,2.09090909090909,2.2,2,83.7,75.8181818181818,1.89090909090909,2.08181818181818,3,1
2009,5,227,69,79,74.6363636363636,82.0909090909091,67.125,74.2916666666667,2.2,2.18181818181818,2,2.27272727272727,74.6363636363636,82.0909090909091,1.90909090909091,2.18181818181818,2,1
2009,61,127,75,64,77.1363636363636,79.0454545454545,70.875,70.8333333333333,1.81818181818182,2.2,2.09090909090909,2,77.1363636363636,79.0454545454545,1.97272727272727,1.84545454545455,1,1
2009,71,257,79.5,60,80.5,76.5714285714286,72.9545454545455,66.625,2.1,2,2,2.14285714285714,80.5,76.5714285714286,1.91818181818182,1.51818181818182,1,1
2009,73,261,76,74,78.8636363636364,74.5454545454545,72.8333333333333,68.4583333333333,2.18181818181818,2.09090909090909,2,2.36363636363636,78.8636363636364,74.5454545454545,2.12727272727273,2.2,2,0
2009,207,208,75,0,73.9090909090909,82,67.5,76.9,1.90909090909091,1.88888888888889,2.09090909090909,2.22222222222222,73.9090909090909,82,2.01818181818182,1.71818181818182,1,1
2009,227,89,79,61,81.5,76.75,74.75,67.7727272727273,2.18181818181818,2.11111111111111,2.18181818181818,2.11111111111111,81.5,76.75,2.16363636363636,1.72727272727273,4,1
2010,59,5,80,72.5,79.3181818181818,76.9,75,71.1818181818182,2,2.33333333333333,2.18181818181818,2,79.3181818181818,76.9,2.14545454545455,1.77272727272727,4,1
2009,162,58,73.5,79,75.4545454545455,82.7727272727273,70.2916666666667,77.4166666666667,2.2,2.18181818181818,2.1,2.18181818181818,75.4545454545455,82.7727272727273,2.02727272727273,2.16363636363636,3,0
2009,69,205,78,69,83.6818181818182,74.4545454545455,76.125,68.8333333333333,2.11111111111111,1.72727272727273,2,1.90909090909091,83.6818181818182,74.4545454545455,1.73636363636364,1.88181818181818,1,1
2009,90,61,73,75,76.8181818181818,77.3181818181818,70.1666666666667,70.7916666666667,2.1,1.81818181818182,2.1,2.09090909090909,76.8181818181818,77.3181818181818,1.90909090909091,1.97272727272727,1,1
2009,127,46,77,66,79.1818181818182,73.5,71.7083333333333,63.8636363636364,2.36363636363636,2.11111111111111,2,1.88888888888889,79.1818181818182,73.5,2.16363636363636,1.65454545454545,1,1
2009,205,162,69,73.5,73.9090909090909,76.2727272727273,68.1666666666667,71.5416666666667,1.63636363636364,2.11111111111111,2,2.11111111111111,73.9090909090909,76.2727272727273,1.87272727272727,1.72727272727273,2,0
2009,58,69,79,64,83.5909090909091,81.9545454545455,76.875,72.625,2.09090909090909,2.125,2.27272727272727,2.125,83.5909090909091,81.9545454545455,2.16363636363636,1.33636363636364,1,1
2009,46,207,66,75,73.5555555555556,73.0909090909091,64.4,67.8333333333333,2,1.90909090909091,1.85714285714286,2.09090909090909,73.5555555555556,73.0909090909091,1.24545454545455,2.03636363636364,1,1
2009,75,127,67,64,76.3181818181818,77.9090909090909,69.125,69.3333333333333,1.875,2.4,2,2,76.3181818181818,77.9090909090909,1.44545454545455,1.95454545454545,1,1
2009,227,14,79,83,80.7727272727273,84.4090909090909,73.75,78.7083333333333,2.18181818181818,2.09090909090909,2.27272727272727,2.09090909090909,80.7727272727273,84.4090909090909,2.19090909090909,2.14545454545455,1,1
2009,5,257,69,53.5,75.3181818181818,76.7142857142857,68.3333333333333,64,2.27272727272727,1.85714285714286,2,2,75.3181818181818,76.7142857142857,2.13636363636364,1.40909090909091,1,1
2009,61,208,75,0,77.1363636363636,82.55,70.875,78.55,1.81818181818182,1.9,2.09090909090909,2.1,77.1363636363636,82.55,1.97272727272727,1.67272727272727,2,0
2009,71,261,79.5,65,80.6,75.9545454545455,73,68.2083333333333,2,2.1,2.1,2.2,80.6,75.9545454545455,1.88181818181818,1.92727272727273,1,1
2009,89,59,61,76,77.5909090909091,79.5909090909091,69.6666666666667,73,2.09090909090909,2,2,2.18181818181818,77.5909090909091,79.5909090909091,2.04545454545455,2.04545454545455,2,1
2009,257,89,60,61,75.4285714285714,75.5,63.75,67.125,1.85714285714286,2.09090909090909,2,2.18181818181818,75.4285714285714,75.5,1.22727272727273,2.15454545454545,1,1
2009,207,61,75,75,74.5454545454545,76.7727272727273,68.5,70.3333333333333,2,1.72727272727273,2.09090909090909,2.09090909090909,74.5454545454545,76.7727272727273,2.08181818181818,1.92727272727273,2,1
2009,14,58,83,79,83.3181818181818,83,77.2916666666667,77.0833333333333,2.27272727272727,2.27272727272727,2.18181818181818,2.27272727272727,83.3181818181818,83,2.24545454545455,2.21818181818182,1,0
2009,208,46,0,66,81.85,73.2,77.85,63.8181818181818,2,2,2.1,1.85714285714286,81.85,73.2,1.91818181818182,1.24545454545455,2,1
2009,59,227,76,79,79.5454545454545,82.0909090909091,72.9166666666667,74.0416666666667,2,2.09090909090909,2.18181818181818,2.27272727272727,79.5454545454545,82.0909090909091,2.10909090909091,2.11818181818182,4,0
2009,162,71,73.5,79.5,75.5454545454545,80.3,70.625,73.1818181818182,1.88888888888889,2,2.22222222222222,2,75.5454545454545,80.3,1.75454545454545,1.85454545454545,1,0
2009,69,73,64,76,81.6818181818182,81.7,73.0833333333333,74.2727272727273,2.11111111111111,2.1,2.11111111111111,2.3,81.6818181818182,81.7,1.78181818181818,2.21818181818182,3,1
2009,90,75,73,67,76.1363636363636,76.6818181818182,68.75,69.0833333333333,2.1,2,2.1,2,76.1363636363636,76.6818181818182,1.90909090909091,1.67272727272727,1,1
2009,127,5,69,69,76.7727272727273,74.6818181818182,69.8333333333333,68.875,2.2,2.2,2,2,76.7727272727273,74.6818181818182,1.90909090909091,1.92727272727273,1,0
2009,58,261,79,74,81.9545454545455,74.1363636363636,75.5833333333333,66.875,2.18181818181818,2,2.27272727272727,2.33333333333333,81.9545454545455,74.1363636363636,2.19090909090909,1.83636363636364,3,1
2009,227,257,79,60,81.2272727272727,75.5,73.2916666666667,64.9444444444444,2.18181818181818,1.85714285714286,2.27272727272727,2.14285714285714,81.2272727272727,75.5,2.22727272727273,1.47272727272727,3,1
2009,5,162,69,73.5,75.5,75.8636363636364,67.8181818181818,70.125,2.33333333333333,1.9,2,2.2,75.5,75.8636363636364,1.77272727272727,1.96363636363636,2,0
2009,71,69,79.5,64,80.2,80.0454545454545,73.3181818181818,69.7916666666667,2,2,2,2.11111111111111,80.2,80.0454545454545,1.89090909090909,1.49090909090909,1,1
2009,207,73,75,76,75.5,82.3181818181818,68.8181818181818,74,2,2.18181818181818,2.1,2.09090909090909,75.5,82.3181818181818,1.9,2.19090909090909,1,1
2009,261,89,74,61,74.5454545454545,76.9545454545455,68.4583333333333,68.9166666666667,2.09090909090909,2.1,2.36363636363636,2.3,74.5454545454545,76.9545454545455,2.26363636363636,2,1,1
2009,14,5,83,69,84.7727272727273,75.1363636363636,79.9166666666667,69.2083333333333,2.18181818181818,2.18181818181818,2.18181818181818,2,84.7727272727273,75.1363636363636,2.21818181818182,2.10909090909091,1,0
2009,208,205,0,69,83,76.7,78.2,70.2727272727273,1.9,1.8,2.2,2,83,76.7,1.91818181818182,1.80909090909091,2,0
2009,162,227,73.5,79,76.3181818181818,81.8181818181818,70.7916666666667,74.3333333333333,2,2.18181818181818,2.2,2.27272727272727,76.3181818181818,81.8181818181818,1.96363636363636,2.18181818181818,4,0
2009,69,75,64,67,81.6818181818182,76.5,73.0833333333333,69,2.11111111111111,2.11111111111111,2.11111111111111,2,81.6818181818182,76.5,1.78181818181818,1.68181818181818,4,1
2009,90,71,73,79.5,76.3636363636364,80.2,68.5833333333333,73.3181818181818,2.09090909090909,2,2.09090909090909,2,76.3636363636364,80.2,2.09090909090909,1.85454545454545,2,1
2009,127,58,69,79,78.6363636363636,83.0454545454545,71.625,77.5833333333333,2.36363636363636,2,2,2.27272727272727,78.6363636363636,83.0454545454545,2.12727272727273,2.11818181818182,1,0
2009,46,75,69,74,74.1,77.2727272727273,64.7727272727273,69.8333333333333,2.125,2,1.875,1.875,74.1,77.2727272727273,1.45454545454545,1.26363636363636,1,1
2009,207,205,75,69,76.8181818181818,74.8181818181818,70.2083333333333,67.9166666666667,2.1,1.72727272727273,2,2,76.8181818181818,74.8181818181818,1.84545454545455,1.94545454545455,2,0
2009,14,89,83,63,85.3181818181818,76.1363636363636,80.0833333333333,68.7916666666667,2,2.1,2.18181818181818,2.1,85.3181818181818,76.1363636363636,2.10909090909091,1.90909090909091,1,1
2009,208,227,0,70,83.3,80.1363636363636,77.55,73.375,1.8,2.2,2.2,2.1,83.3,80.1363636363636,1.89090909090909,1.93636363636364,1,1
2009,162,59,73.5,73,75.1363636363636,79.3181818181818,70.9583333333333,72.75,2.18181818181818,1.72727272727273,1.90909090909091,2.18181818181818,75.1363636363636,79.3181818181818,2.17272727272727,2.03636363636364,4,1
2009,69,257,78,0,83.0454545454545,78.1666666666667,75.625,68,2.125,1.83333333333333,2.125,2.16666666666667,83.0454545454545,78.1666666666667,1.58181818181818,1.10909090909091,2,1
2009,90,58,73,79,75.0454545454545,84.8181818181818,68.9166666666667,79.3333333333333,2.1,2.18181818181818,2.1,2.27272727272727,75.0454545454545,84.8181818181818,1.90909090909091,2.20909090909091,1,0
2009,127,73,64,76,79.0909090909091,76.1363636363636,71.9583333333333,67.6666666666667,2.36363636363636,2.1,2,2.2,79.0909090909091,76.1363636363636,2.14545454545455,1.96363636363636,2,1
2010,75,73,74,75,76.2727272727273,83.3,69.75,72.7272727272727,2,2.3,2,2.2,76.2727272727273,83.3,1.47272727272727,2.09090909090909,1,0
2010,257,261,0,74,76.8,78.9545454545455,68.4,72.375,2.125,2,2.125,2.3,76.8,78.9545454545455,1.58181818181818,2.01818181818182,3,0
2010,227,69,79,70,82.4090909090909,80.8636363636364,76.2916666666667,73.3333333333333,2.18181818181818,2.25,2.18181818181818,2.25,82.4090909090909,80.8636363636364,2.18181818181818,1.42727272727273,2,1
2010,59,90,80,73,79.3181818181818,77.1818181818182,75,70.4583333333333,2,2,2.18181818181818,2,79.3181818181818,77.1818181818182,2.14545454545455,2,2,1
2010,5,61,72.5,76,77.5909090909091,78.5,72.8333333333333,71.7916666666667,2.18181818181818,2,2,2,77.5909090909091,78.5,2.10909090909091,2.03636363636364,1,1
2010,162,14,73,84,74.4444444444444,85.8636363636364,69.4,80.0416666666667,2,2.27272727272727,2.11111111111111,2.18181818181818,74.4444444444444,85.8636363636364,1.73636363636364,2.24545454545455,2,0
2010,89,127,71,71,77.7272727272727,81.5454545454545,71.1666666666667,74.5833333333333,2.11111111111111,2.36363636363636,2.22222222222222,2,77.7272727272727,81.5454545454545,1.75454545454545,2.13636363636364,2,0
2010,46,89,66.5,75,73.7727272727273,76.7272727272727,66.2083333333333,70.9583333333333,2,2.2,2,2.2,73.7727272727273,76.7272727272727,1.29090909090909,1.98181818181818,2,0
2010,75,58,74,74,75.7272727272727,83.5454545454545,69.2916666666667,77.625,2,2.18181818181818,2.125,2.27272727272727,75.7272727272727,83.5454545454545,1.5,2.17272727272727,2,0
2010,207,5,75,72.5,75.4,77.5454545454545,70.2727272727273,72.125,2,2.27272727272727,2,2,75.4,77.5454545454545,1.81818181818182,2.13636363636364,1,0
2010,261,14,74,84,79.0454545454545,86.0454545454545,72.4166666666667,80.3333333333333,2.1,2.27272727272727,2.3,2.27272727272727,79.0454545454545,86.0454545454545,2.01818181818182,2.21818181818182,2,0
2010,208,257,83,0,83.9,77.35,78.5,69.75,1.7,2.1,2.4,2.3,83.9,77.35,1.95454545454545,1.82727272727273,1,1
2010,61,205,76,72,77.6818181818182,80.6363636363636,71.875,73.25,2,1.72727272727273,2.09090909090909,2.09090909090909,77.6818181818182,80.6363636363636,2.06363636363636,1.98181818181818,1,0
2010,69,59,70,80,81.7272727272727,79.3181818181818,73.25,74.6666666666667,2.22222222222222,2,2.11111111111111,2.18181818181818,81.7272727272727,79.3181818181818,1.84545454545455,2.08181818181818,1,0
2010,90,227,73,79,75.9090909090909,82.4090909090909,69.2916666666667,76.0416666666667,2.1,2.18181818181818,2,2.18181818181818,75.9090909090909,82.4090909090909,1.86363636363636,2.2,1,1
2010,205,73,72,75,80.6818181818182,82.6363636363636,72.625,72.1666666666667,1.81818181818182,2.09090909090909,2.09090909090909,2,80.6818181818182,82.6363636363636,2.00909090909091,2.10909090909091,1,1
2010,257,127,65,71,77.3181818181818,80.1818181818182,67.9166666666667,73.6666666666667,2.1,2.45454545454545,2.2,2,77.3181818181818,80.1818181818182,2.00909090909091,2.18181818181818,2,0
2010,227,207,79,75,82.5454545454545,75.7272727272727,76.75,69.375,2.18181818181818,2,2.27272727272727,2.09090909090909,82.5454545454545,75.7272727272727,2.24545454545455,2.06363636363636,1,1
2010,14,69,76,70,84.5,82.2272727272727,78.5,74.625,2.18181818181818,2,2.09090909090909,2.125,84.5,82.2272727272727,2.19090909090909,1.30909090909091,1,1
2010,59,61,80,76,79.4090909090909,77.1363636363636,74.5833333333333,71.1666666666667,2,1.90909090909091,2.18181818181818,2.18181818181818,79.4090909090909,77.1363636363636,2.14545454545455,2.03636363636364,1,1
2010,5,208,72.5,83,77.6363636363636,85.4444444444444,72.5,79.4,2.18181818181818,1.77777777777778,2,2.11111111111111,77.6363636363636,85.4444444444444,2.10909090909091,1.82727272727273,2,1
2010,162,261,73,74,75.1111111111111,78.7727272727273,69.9,72.5833333333333,2.11111111111111,2,2.11111111111111,2.36363636363636,75.1111111111111,78.7727272727273,1.76363636363636,2.17272727272727,1,1
2010,71,75,80,74,81.7272727272727,74.3636363636364,75.125,68.7916666666667,2,1.875,2,1.875,81.7272727272727,74.3636363636364,2.07272727272727,1.2,4,1
2010,46,5,66.5,72.5,73.3181818181818,77.6363636363636,65.6666666666667,72.5,1.75,2.18181818181818,2.25,2,73.3181818181818,77.6363636363636,1.50909090909091,2.10909090909091,2,0
2010,75,205,74,74,77.0909090909091,79,70.9166666666667,73.0833333333333,2,1.90909090909091,1.875,2,77.0909090909091,79,1.42727272727273,1.97272727272727,5,1
2010,207,257,75,60,76.4545454545455,74.9545454545455,70.4166666666667,67.0416666666667,1.90909090909091,2,2.18181818181818,2.1,76.4545454545455,74.9545454545455,2.04545454545455,1.81818181818182,1,1
2010,208,89,66.5,75,82.8,78.0909090909091,76.2727272727273,72.2083333333333,1.8,2.1,2.2,2.1,82.8,78.0909090909091,1.89090909090909,1.90909090909091,4,1
2010,69,261,70,74,81.5909090909091,79,74.4583333333333,72.2916666666667,1.875,2.09090909090909,2.125,2.27272727272727,81.5909090909091,79,1.52727272727273,2.17272727272727,3,0
2010,71,58,80,81,81.7272727272727,83.6818181818182,76.1666666666667,79.7083333333333,2,2.09090909090909,2,2.27272727272727,81.7272727272727,83.6818181818182,2.07272727272727,2.14545454545455,2,1
2010,73,59,75,80,83.3636363636364,79.6363636363636,73.25,74.625,2.18181818181818,2,2,2.18181818181818,83.3636363636364,79.6363636363636,2.18181818181818,2.10909090909091,3,1
2010,205,71,74,80,78.6818181818182,82,73.125,75.9583333333333,1.90909090909091,2,2,2,78.6818181818182,82,1.99090909090909,2.07272727272727,1,1
2010,58,73,81,75,84.0909090909091,83.1818181818182,79.2083333333333,72.6666666666667,2.18181818181818,2.18181818181818,2.27272727272727,2.09090909090909,84.0909090909091,83.1818181818182,2.19090909090909,2.18181818181818,2,1
2010,227,46,79,66.5,82.5454545454545,73.7727272727273,77,64.4166666666667,2.27272727272727,2,2.18181818181818,1.85714285714286,82.5454545454545,73.7727272727273,2.24545454545455,1.22727272727273,2,1
2010,14,207,84,75,86,77.1818181818182,80.2083333333333,70.8333333333333,2.09090909090909,2.09090909090909,2.09090909090909,2.09090909090909,86,77.1818181818182,2.12727272727273,2.07272727272727,1,1
2010,59,208,80,83,79.3181818181818,85.4,75.0416666666667,79.9090909090909,2,1.7,2.09090909090909,2.2,79.3181818181818,85.4,2.08181818181818,1.82727272727273,1,0
