"player_id_year","player_id","year","preferred_foot","avg_overall_rating","avg_potential","avg_crossing","avg_attacking_work_rate","avg_defensive_work_rate"
"6972_2008",6972,2008,"left",77,80,86,2,2
"6972_2009",6972,2009,"left",77,80,83,2,2
"6972_2010",6972,2010,"left",75.5,79.5,81.5,2,2
"6972_2011",6972,2011,"left",74.5,76.5,80,2,2
"6972_2012",6972,2012,"left",72.5,72.5,80,2,2
"6972_2013",6972,2013,"left",71.2222222222222,71.2222222222222,79,2,2.11111111111111
"6972_2014",6972,2014,"left",69.6,69.6,76.8,2,2.6
"6973_2007",6973,2007,"left",67,68,63,2,3
"6973_2008",6973,2008,"left",67,64,63,2,3
"6973_2009",6973,2009,"left",68.5,64,63,2,3
"6973_2010",6973,2010,"left",68,64,63,2,3
"6973_2011",6973,2011,"left",64,64,63,2,3
"6973_2013",6973,2013,"left",64,64,63,2,3
"6973_2014",6973,2014,"left",64,64,63,2,3
"6974_2007",6974,2007,"left",66,69,64,2,2
"6974_2007",6974,2007,"right",65,69,63,2,2
"6974_2008",6974,2008,"right",64,69,64,2,2
"6974_2009",6974,2009,"right",74,75,71,2,2
"6974_2010",6974,2010,"right",77.5,79,75,2,2
"6974_2011",6974,2011,"right",79,79,75,2,2
"6974_2012",6974,2012,"right",74.5,74.5,73,2,2
"6974_2013",6974,2013,"right",76.3333333333333,76.3333333333333,76,2,2
"6974_2014",6974,2014,"right",76.5,76.5,76,2,2
"6975_2007",6975,2007,"right",59,63,64,2,2
"6975_2008",6975,2008,"right",55,63,59,2,2
"6975_2009",6975,2009,"right",71,73,60,2,2
"6975_2010",6975,2010,"right",72.5,78,58,2,2
"6975_2011",6975,2011,"right",73.5,76,55.5,2,2
"6975_2012",6975,2012,"right",75,76.5,55.5,2,2
"6975_2013",6975,2013,"right",76.1666666666667,76.1666666666667,56,2,2.16666666666667
"6975_2014",6975,2014,"right",74.25,75,56,2,2.5
"6976_2007",6976,2007,"right",59,75,42,2,2
"6977_2007",6977,2007,"right",58,66,37,2,2
"6978_2007",6978,2007,"right",62,67,65,2,2
"6978_2013",6978,2013,"right",61.3333333333333,67,65,2,2
"6978_2014",6978,2014,"right",67.1666666666667,72,63.5,2,2
"6979_2007",6979,2007,"right",48,53,42,2,2
"6979_2010",6979,2010,"right",48,53,42,2,2
"6979_2011",6979,2011,"right",51,59,34.5,2,2
"6979_2012",6979,2012,"right",57.5,66,37,2,2
"6979_2013",6979,2013,"right",63,68,53,2,2
"6979_2014",6979,2014,"right",64,68,53,2,2
"697_2007",697,2007,"right",51,58,48,NA,NA
"697_2008",697,2008,"right",51,58,48,NA,NA
"6980_2007",6980,2007,"right",61.5,66,53,NA,NA
"6980_2008",6980,2008,"right",74,76,82,NA,NA
"6980_2009",6980,2009,"right",75.5,76.5,82,NA,NA
"6980_2010",6980,2010,"right",70.5,77,74,NA,NA
"6980_2011",6980,2011,"right",66,77,69,NA,NA
"6981_2007",6981,2007,"right",75.5,82,76,3,2
"6981_2008",6981,2008,"right",74.5,78,73,3,2
"6981_2009",6981,2009,"right",73,76,71,3,2
"6981_2010",6981,2010,"right",72,76,70.5,3,2
"6981_2011",6981,2011,"right",72.5,75.5,70,3,2
"6981_2012",6981,2012,"right",72,73,68,3,2
"6981_2013",6981,2013,"right",67,67.125,64,3,2
"6981_2014",6981,2014,"right",67.75,67.75,66,3,2
"6982_2007",6982,2007,"right",52,66,51,2,2
"6982_2010",6982,2010,"right",52,66,51,2,2
"6982_2011",6982,2011,"right",56,64,61,2,2
"6982_2012",6982,2012,"right",56,64,61,2,2
"6982_2013",6982,2013,"right",56,64,61,2,2
"6983_2007",6983,2007,"",NA,NA,NA,NA,NA
"6983_2007",6983,2007,"right",62,79,21,2,2
"6983_2008",6983,2008,"right",62,79,21,2,2
"6983_2009",6983,2009,"right",67.5,79,21,2,2
"6983_2010",6983,2010,"right",68,72.5,16.5,2,2
"6983_2011",6983,2011,"right",63,66,12,2,2
"6983_2012",6983,2012,"right",63,66,12,2,2
"6983_2013",6983,2013,"right",64,67,18.5,2,2
"6983_2014",6983,2014,"right",64,66,25,2,2
"6984_2007",6984,2007,"right",66,86,57,2,3
"6984_2008",6984,2008,"right",72,84,57,2,3
"6984_2009",6984,2009,"right",71.5,84,57,2,3
"6984_2010",6984,2010,"right",72,84,66,2,3
"6984_2011",6984,2011,"right",74,81.5,68,2,3
"6984_2012",6984,2012,"right",76.5,79,68,2,3
"6984_2013",6984,2013,"right",74.4444444444444,77.4444444444444,56.8888888888889,2,3
"6984_2014",6984,2014,"right",72.625,74.75,49.5,2,3
"6985_2007",6985,2007,"left",70,74,72,2,3
"6985_2008",6985,2008,"left",78,83,77,2,3
"6985_2009",6985,2009,"left",77,83,76.5,2,3
"6985_2010",6985,2010,"right",76,83,76,2,3
"6985_2011",6985,2011,"right",75,79.5,75,2,3
"6985_2012",6985,2012,"right",75,75,73,2,3
"6985_2013",6985,2013,"right",75,75,73.9090909090909,2,3
"6985_2014",6985,2014,"right",74.6,74.6,67.6666666666667,2,2.26666666666667
"6986_2007",6986,2007,"left",61,69,55,2,2
"6986_2008",6986,2008,"left",71,75,63,2,2
"6986_2009",6986,2009,"left",74,77,65,2,2
"6986_2010",6986,2010,"left",72,75.5,59,2,2
"6986_2011",6986,2011,"left",71,71,49,2,2
"6986_2012",6986,2012,"left",70.5,70.5,51,2,2
"6986_2013",6986,2013,"left",69.2,69.2,53,1.8,2
"6986_2014",6986,2014,"left",67,67,53,1,2
"6987_2007",6987,2007,"right",79,85,74,NA,NA
"6987_2008",6987,2008,"left",77,80,74,NA,NA
"6987_2009",6987,2009,"left",76,80,73.5,NA,NA
"6987_2010",6987,2010,"left",72,80.5,72.5,NA,NA
"6987_2011",6987,2011,"left",67,81,70,NA,NA
"6988_2007",6988,2007,"left",68,78,62,2,2
"6988_2007",6988,2007,"right",58,79,52,2,2
"6988_2008",6988,2008,"left",69,78,62,2,2
"6988_2009",6988,2009,"left",69,78,62,2,2
"6988_2010",6988,2010,"left",67,73,62,2,2
"6988_2011",6988,2011,"left",67.5,69,62,2,2
"6988_2012",6988,2012,"left",66,66,62,2,2
"6988_2013",6988,2013,"left",65.1666666666667,65.1666666666667,62,2,2
"6988_2014",6988,2014,"left",66,66,62,2,2
"6989_2007",6989,2007,"right",74.5,83,70,2,2
"6989_2008",6989,2008,"right",72,79,73,2,2
"6989_2009",6989,2009,"right",72,79,70,2,2
"6989_2010",6989,2010,"right",72,76,70,2,2
"6989_2011",6989,2011,"right",75,77,74,2,2
"6989_2012",6989,2012,"right",75,75,74,2,2
"6989_2013",6989,2013,"right",72.5,72.5,74,2,2
"6989_2014",6989,2014,"right",70.3333333333333,70.3333333333333,72,2,2
"698_2007",698,2007,"right",79.5,81.5,87,2,1
"698_2008",698,2008,"right",76,82,88,2,1
"698_2009",698,2009,"right",76,81.5,87.5,2,1
"698_2010",698,2010,"right",74.5,81,85,2,1
"698_2011",698,2011,"right",75.5,81,83,2,1
"698_2012",698,2012,"right",76.5,76.5,83,2,1
"698_2013",698,2013,"right",74.5714285714286,74.5714285714286,81,2,1.28571428571429
"6990_2007",6990,2007,"right",67,84,39,NA,NA
"6990_2008",6990,2008,"right",73,78,50,NA,NA
"6990_2009",6990,2009,"right",72,78,50,NA,NA
"6990_2010",6990,2010,"right",73,78,50,NA,NA
"6991_2007",6991,2007,"right",74,76,63,3,2
"6991_2008",6991,2008,"right",71,82,72,3,2
"6991_2009",6991,2009,"right",72.5,82.5,73.5,3,2
"6991_2010",6991,2010,"right",72,83,75,3,2
"6991_2011",6991,2011,"right",71,81,76,3,2
"6991_2012",6991,2012,"right",73,79,77,3,2
"6991_2013",6991,2013,"right",72.6,78.5,77.8,3,2
"6991_2014",6991,2014,"right",72.9,73,77.4,3,2
"6992_2007",6992,2007,"right",83,84,68,3,1
"6992_2008",6992,2008,"right",80,83,64,3,1
"6992_2009",6992,2009,"right",79.5,83,64,3,1
"6992_2010",6992,2010,"right",77.5,81.5,64,3,1
"6992_2011",6992,2011,"right",75.5,78,59,3,1
"6992_2012",6992,2012,"right",74,74,57,3,1
"6993_2007",6993,2007,"right",66.5,67.5,63,2,2
"6993_2008",6993,2008,"right",67,71,63,2,2
"6993_2009",6993,2009,"right",68,71,63,2,2
"6993_2010",6993,2010,"right",72.5,74,67,2,2
"6993_2011",6993,2011,"right",72.5,73.5,67,2,2
"6993_2012",6993,2012,"right",72,72,67,2,2
"6994_2007",6994,2007,"",NA,NA,NA,NA,NA
"6994_2007",6994,2007,"left",64,70,42,3,2
"6994_2008",6994,2008,"left",64,68,53,3,2
"6994_2009",6994,2009,"left",61,74,53,3,2
"6994_2010",6994,2010,"left",61,74,53,3,2
"6994_2011",6994,2011,"left",59,66,55.5,3,2
"6995_2007",6995,2007,"",NA,NA,NA,NA,NA
"6995_2007",6995,2007,"right",66.5,72,65.5,2,2
"6995_2008",6995,2008,"right",72,72,68,2,2
"6995_2009",6995,2009,"right",72.5,74.5,72,2,2
"6995_2010",6995,2010,"right",73,75.5,77,2,2
"6995_2011",6995,2011,"right",72,74,78,2,2
"6995_2012",6995,2012,"right",71.5,71.5,76,2,2
"6995_2013",6995,2013,"right",71,71,74,2,2
"6995_2014",6995,2014,"right",68.5,68.5,70.125,2,2
"6996_2007",6996,2007,"right",76,78,74,2,2
"6996_2008",6996,2008,"right",72,76,76,2,2
"6996_2009",6996,2009,"right",72.5,76,76,2,2
"6996_2010",6996,2010,"right",73,76,76,2,2
"6996_2011",6996,2011,"right",69.5,71,75,2,2
"6996_2012",6996,2012,"right",69.5,69.5,75.5,2,2
"6996_2013",6996,2013,"right",70.625,70.625,81,2,2
"6997_2007",6997,2007,"",NA,NA,NA,NA,NA
"6997_2007",6997,2007,"left",59.5,72.5,60.5,2,2
"6997_2008",6997,2008,"left",61,67,65,2,2
"6997_2010",6997,2010,"left",65,68,65,2,2
"6997_2011",6997,2011,"left",65,67,62.5,2,2
"6997_2012",6997,2012,"left",64,65,60,2,2
"6997_2013",6997,2013,"left",64,65,60,2,2
"6997_2014",6997,2014,"left",64,64,60,2,2
"6998_2007",6998,2007,"right",63,66,36,NA,NA
"6998_2008",6998,2008,"right",68,72,70,NA,NA
"6998_2009",6998,2009,"right",68,72,70,NA,NA
"6998_2010",6998,2010,"right",66,71,67,NA,NA
"6998_2011",6998,2011,"right",61,70,58,NA,NA
"6999_2007",6999,2007,"left",70,79,58,2,2
"6999_2008",6999,2008,"left",74,79,60,2,2
"6999_2009",6999,2009,"left",74,79,60,2,2
"6999_2010",6999,2010,"left",75,79,70,2,2
"6999_2011",6999,2011,"left",74.5,80,70,2,2
"6999_2012",6999,2012,"left",74,79,70,2,2
"6999_2013",6999,2013,"left",69,69,64,2,2
"6999_2014",6999,2014,"left",69,69,64,2,2
"699_2007",699,2007,"right",86,90,70,2,1
"699_2008",699,2008,"right",86,90,70,2,1
"699_2009",699,2009,"right",83.5,90,69,2,1
"699_2010",699,2010,"right",81.5,87.5,63,2,1
"699_2011",699,2011,"right",80,84,61,2,1
"699_2012",699,2012,"right",77,77,56,2,1
"69_2007",69,2007,"right",59,69,53,3,2
"69_2012",69,2012,"right",59,69,53,3,2
"69_2013",69,2013,"right",59.75,71.5,54.25,3,2
"69_2014",69,2014,"right",63.3333333333333,74,54.3333333333333,3,2
"6_2007",6,2007,"right",52,56,59,2,2
"6_2012",6,2012,"right",52,56,59,2,2
"6_2013",6,2013,"right",65,69,59,2,1
"6_2014",6,2014,"right",65,69,59,2,1
"7000_2007",7000,2007,"right",71.5,75.5,46,2,2
"7000_2008",7000,2008,"right",72,77,46,2,2
"7000_2009",7000,2009,"right",73,77,46,2,2
"7000_2010",7000,2010,"right",72.5,77,46,2,2
"7000_2011",7000,2011,"right",67.5,71.5,46,2,2
"7000_2012",7000,2012,"right",67,67,46,2,2
"7000_2013",7000,2013,"right",66.5,66.5,46,2,2
"7000_2014",7000,2014,"right",66,66,46,2,2
"7001_2007",7001,2007,"right",75,77,35,3,2
"7001_2008",7001,2008,"right",76,79,35,3,2
"7001_2009",7001,2009,"right",76.5,79,61,3,2
"7001_2010",7001,2010,"right",77,79,62,3,2
"7001_2011",7001,2011,"right",78.5,80,63.5,3,2
"7001_2012",7001,2012,"right",79,79,65,3,2
"7001_2013",7001,2013,"right",76.1666666666667,76.1666666666667,69,2.41666666666667,1.41666666666667
"7001_2014",7001,2014,"right",69.8571428571429,69.8571428571429,63,2,1
"7002_2007",7002,2007,"right",70,82,47,3,2
"7002_2008",7002,2008,"right",67,79,47,3,2
"7002_2009",7002,2009,"right",66.5,75.5,47,3,2
"7002_2010",7002,2010,"right",67,72,56,3,2
"7002_2011",7002,2011,"right",68,71,56,3,2
"7002_2012",7002,2012,"right",67,67,56,3,2
"7002_2013",7002,2013,"right",65,65,56,3,2
"7002_2014",7002,2014,"right",65,65,56,3,2
"7003_2007",7003,2007,"right",74,82.5,66,2,2
"7003_2008",7003,2008,"right",74,85,69,2,2
"7003_2009",7003,2009,"right",72,82.5,69.5,2,2
"7003_2010",7003,2010,"right",72,82,64,2,2
"7003_2011",7003,2011,"left",72,77,70,2,2
"7003_2011",7003,2011,"right",74,82,72,2,2
"7003_2012",7003,2012,"left",72,77,70,2,2
"7003_2013",7003,2013,"left",72,77,70,2,2
"7003_2014",7003,2014,"left",71.2222222222222,75.8888888888889,69.3333333333333,2,2
"7004_2007",7004,2007,"right",68,72,48,1,3
"7004_2008",7004,2008,"right",65,72,32,1,3
"7004_2009",7004,2009,"right",75,76,32,1,3
"7004_2010",7004,2010,"right",74,76,32,1,3
"7004_2011",7004,2011,"right",73,75,32,1,3
"7004_2012",7004,2012,"right",72,72,32,2,3
"7004_2013",7004,2013,"right",70,70,32,2,3
"7004_2014",7004,2014,"right",69,69,32,2,3
"7005_2007",7005,2007,"right",76,82,78,3,2
"7005_2008",7005,2008,"right",80,83,87,3,2
"7005_2009",7005,2009,"right",77,82.5,80.5,3,2
"7005_2010",7005,2010,"right",76.5,82,78,3,2
"7005_2011",7005,2011,"right",71,74,72.5,3,2
"7005_2012",7005,2012,"right",66,66,67,3,2
"7005_2013",7005,2013,"right",66,66,67,2.5,2
"7006_2007",7006,2007,"right",67,72,28,2,2
"7006_2008",7006,2008,"right",66,72,28,2,2
"7006_2009",7006,2009,"right",66,72,28,2,2
"7006_2010",7006,2010,"right",66,72,28,2,2
"7006_2011",7006,2011,"right",66,69,12,2,2
"7006_2012",7006,2012,"right",66,66,12,2,2
"7006_2013",7006,2013,"right",70.2,70.2,24.4,2,2
"7006_2014",7006,2014,"right",67,67,25,2,2
"7007_2007",7007,2007,"",NA,NA,NA,NA,NA
"7007_2007",7007,2007,"right",60.5,66,70.5,2,2
"7007_2008",7007,2008,"right",66,70,64,2,2
"7007_2009",7007,2009,"right",67.5,74.5,63.5,2,2
"7007_2010",7007,2010,"right",71.5,78,73.5,2,2
"7007_2011",7007,2011,"right",78,84,79,2,2
"7007_2012",7007,2012,"right",76.5,82.5,76,2.5,2.5
"7007_2013",7007,2013,"right",74,77,76,3,3
"7007_2014",7007,2014,"right",72,74,76,2,3
"7008_2007",7008,2007,"",NA,NA,NA,NA,NA
"7008_2007",7008,2007,"right",78,79,33,2,2
"7008_2008",7008,2008,"right",73,79,33,2,2
"7008_2009",7008,2009,"right",75,79,43,2,2
"7008_2010",7008,2010,"right",74.5,77.5,51,2,2
"7008_2011",7008,2011,"right",72.5,74.5,52,2,2
"7008_2012",7008,2012,"right",72.5,72.5,52,2,2
"7008_2013",7008,2013,"right",68,68,46,2,2
"7009_2007",7009,2007,"right",79,82,81,2,2
"7009_2008",7009,2008,"right",77.5,81,78.5,2,2
"7009_2009",7009,2009,"right",74,80,71,2,2
"7009_2010",7009,2010,"right",75,81,65.5,2,2
"7009_2011",7009,2011,"right",74,77.5,71.5,2,2
"7009_2012",7009,2012,"right",76,76,76,2,2
"7009_2013",7009,2013,"right",75.7777777777778,75.7777777777778,75.1111111111111,2,2
"7009_2014",7009,2014,"right",70.1111111111111,70.1111111111111,71.6666666666667,2,1.11111111111111
"700_2007",700,2007,"right",56,64,52,2,2
"700_2008",700,2008,"right",56,64,52,2,2
"700_2009",700,2009,"right",56,64,52,2,2
"700_2011",700,2011,"right",56,64,52,2,2
"700_2012",700,2012,"right",57.5,64.5,52.5,2,2
"700_2013",700,2013,"right",58,65,53,2,2
"7010_2007",7010,2007,"left",56,68,59,3,2
"7010_2008",7010,2008,"left",56,68,59,3,2
"7010_2009",7010,2009,"left",64.5,68,64.5,3,2
"7010_2010",7010,2010,"left",67,72.5,70.5,3,2
"7010_2011",7010,2011,"left",70,77,71.5,3,2
"7010_2012",7010,2012,"left",72.5,76.5,76,3,2
"7010_2013",7010,2013,"left",74.125,76.75,80.375,3,2
"7010_2014",7010,2014,"left",74.6666666666667,78,80.6666666666667,3,2
"7011_2007",7011,2007,"right",70,71,38,2,2
"7011_2008",7011,2008,"right",69,71,76,2,2
"7011_2009",7011,2009,"right",67,70,65,2,2
"7011_2010",7011,2010,"right",67.5,70,66.5,2,2
"7011_2011",7011,2011,"right",67,68.5,72,2,2
"7011_2012",7011,2012,"right",63,63,67,2,2
"7012_2007",7012,2007,"right",58.5,79.5,25.5,3,2
"7012_2008",7012,2008,"right",59,79,27,3,2
"7012_2010",7012,2010,"right",70,77.5,27.5,3,2
"7012_2011",7012,2011,"right",70,75,28,3,2
"7012_2012",7012,2012,"right",69,72,53,3,2
"7012_2013",7012,2013,"right",69,71,54,3,2
"7012_2014",7012,2014,"right",67.6666666666667,68.6666666666667,54,3,2
"7013_2007",7013,2007,"right",77,88.5,60,2,1
"7013_2008",7013,2008,"right",81,86,79,2,1
"7013_2009",7013,2009,"right",80.5,86,79,2,1
"7013_2010",7013,2010,"right",78,84,75,2,1
"7013_2011",7013,2011,"right",77.5,80.5,77,2,1
"7013_2012",7013,2012,"right",77,78,71.5,2,1
"7013_2013",7013,2013,"right",74,76,67,2,1
"7013_2014",7013,2014,"right",74,75.6,67.8,2,1
"7014_2007",7014,2007,"left",54,73,40,2,2
"7014_2008",7014,2008,"left",61,66,54,2,2
"7014_2009",7014,2009,"left",64,66,54,2,2
"7014_2010",7014,2010,"left",65,70,53,2,2
"7014_2011",7014,2011,"left",65.5,73,52,2,2
"7014_2012",7014,2012,"left",63.5,70.5,51.5,2,2
"7014_2013",7014,2013,"left",64,69,53,2,2
"7014_2013",7014,2013,"right",64.3333333333333,69,53,2.33333333333333,2.33333333333333
"7014_2014",7014,2014,"right",64,65.3333333333333,53,3,3
"7015_2007",7015,2007,"right",59,64,27,2,2
"7015_2009",7015,2009,"right",59,64,27,2,2
"7015_2010",7015,2010,"right",64,70,27,2,2
"7015_2011",7015,2011,"right",64,69.5,27,2,2
"7015_2012",7015,2012,"right",64,74,27,2,2
"7015_2013",7015,2013,"right",64.5,74,27,2,2
"7015_2014",7015,2014,"right",66.3333333333333,73.3333333333333,27,2,2
"7016_2007",7016,2007,"right",70,70,42,1,2
"7016_2008",7016,2008,"right",75,75,56,1,2
"7016_2009",7016,2009,"right",73.5,75.5,53,1,2
"7016_2010",7016,2010,"right",73.5,74.5,50,1,2
"7016_2011",7016,2011,"right",75.5,77.5,46,1,2
"7016_2012",7016,2012,"right",77,77,42,1,2
"7016_2013",7016,2013,"right",75.25,75.25,39.5,1,2
"7016_2014",7016,2014,"right",73.8,73.8,33.2,1,2
"7017_2007",7017,2007,"right",74,79,60,2,2
"7017_2008",7017,2008,"right",73,82,60,2,2
"7017_2009",7017,2009,"right",74,80,65,2,2
"7017_2010",7017,2010,"right",74,80,65,2,2
"7017_2011",7017,2011,"right",72.5,77,60,2,2
"7017_2012",7017,2012,"right",71.5,77,60,2,2
"7017_2013",7017,2013,"right",71.6666666666667,74.6666666666667,58.6666666666667,2,2
"7017_2014",7017,2014,"right",70.75,72.25,55.75,2,2
"7018_2007",7018,2007,"left",74,73,42,1,3
"7018_2008",7018,2008,"left",66,73,42,1,3
"7018_2009",7018,2009,"left",66,73,42,1,3
"7018_2010",7018,2010,"left",65,74,42,1,3
"7018_2011",7018,2011,"left",66.5,70.5,42,1,3
"7018_2012",7018,2012,"left",66,66,42,1,3
"7018_2013",7018,2013,"left",66,66,42,1.33333333333333,2.66666666666667
"7018_2014",7018,2014,"left",66,66,42,2,2
"7019_2007",7019,2007,"right",68,86.5,66,2,2
"7019_2008",7019,2008,"right",73,80,68,2,2
"7019_2009",7019,2009,"right",72.5,80,68,2,2
"7019_2010",7019,2010,"right",70.5,78,66,2,2
"7019_2011",7019,2011,"right",68,74,63.5,2,2
"7019_2012",7019,2012,"right",73,75,69,2,2
"7019_2013",7019,2013,"right",72,75,69,2,2
"7019_2014",7019,2014,"right",73.125,73.875,72.125,2,2
"701_2007",701,2007,"right",60,65,21,2,2
"701_2010",701,2010,"left",67,76,51,2,2
"701_2010",701,2010,"right",60,65,21,2,2
"701_2011",701,2011,"left",69.5,77.5,49,2,2
"701_2012",701,2012,"left",69.5,76.5,52,2,2
"701_2013",701,2013,"left",68,74.6666666666667,52,2,2
"701_2014",701,2014,"left",68,72,52,2,2
"7020_2007",7020,2007,"right",78,85,16,2,2
"7020_2008",7020,2008,"right",75,83,21,2,2
"7020_2009",7020,2009,"right",71.5,81.5,21,2,2
"7020_2010",7020,2010,"right",78,80,16,2,2
"7020_2011",7020,2011,"right",78,78.5,11,2,2
"7020_2012",7020,2012,"right",75,75,11,2,2
"7021_2007",7021,2007,"right",81.5,87.5,65.5,2,1
"7021_2008",7021,2008,"left",76,84,61,2,1
"7021_2009",7021,2009,"left",76,84,65,2,1
"7021_2010",7021,2010,"left",77,83.5,68,2,1
"7021_2011",7021,2011,"left",75.5,81,64,2,1
"7021_2012",7021,2012,"left",74,78,64,2,2
"7021_2013",7021,2013,"left",69.6666666666667,70.7777777777778,63,2,2
"7021_2014",7021,2014,"left",70,70,63,2,2
"7022_2007",7022,2007,"left",54,66,68,2,3
"7022_2008",7022,2008,"left",62,66,72,2,3
"7022_2009",7022,2009,"left",62,66,72,2,3
"7022_2010",7022,2010,"left",65,75,73,2,3
"7022_2011",7022,2011,"left",68,76.5,71,2,3
"7022_2012",7022,2012,"left",70.5,74.5,70.5,2,3
"7022_2013",7022,2013,"left",72.4444444444444,78.3333333333333,71.7777777777778,2,3
"7022_2014",7022,2014,"left",72,76,73.4,2.4,2.6
"7023_2007",7023,2007,"",NA,NA,NA,NA,NA
"7023_2007",7023,2007,"right",64,71,61,3,2
"7023_2009",7023,2009,"right",64,71,61,3,2
"7023_2010",7023,2010,"right",69,70,66,3,2
"7023_2011",7023,2011,"right",65,68.5,60,3,2
"7023_2012",7023,2012,"right",70.5,70.5,63,2,1.5
"7023_2013",7023,2013,"right",68,68,63,1.66666666666667,1.66666666666667
"7023_2014",7023,2014,"right",67.5,67.5,63,2,2
"7024_2007",7024,2007,"right",73,80,55,2,3
"7024_2008",7024,2008,"right",78,84,55,2,3
"7024_2009",7024,2009,"right",76.5,84,55,2,3
"7024_2010",7024,2010,"right",74,82,55,2,3
"7024_2011",7024,2011,"right",74.5,80,65,2,3
"7024_2012",7024,2012,"right",73,76,65,2,3
"7024_2013",7024,2013,"right",71.6,73.4,62.6,2,2.6
"7024_2014",7024,2014,"right",70,70,59,2,2
"7025_2007",7025,2007,"right",82,85,16,2,2
"7025_2008",7025,2008,"right",87,89,21,2,2
"7025_2009",7025,2009,"right",86.5,89,21,2,2
"7025_2010",7025,2010,"right",83,87,11,2,2
"7025_2011",7025,2011,"right",80.5,82.5,18,2,2
"7025_2012",7025,2012,"right",82,83,25,2,2
"7025_2013",7025,2013,"right",78.5,80.5,25,2,2
"7025_2014",7025,2014,"right",75.6666666666667,75.6666666666667,25,2,2
"7026_2007",7026,2007,"right",73,76,39,1,3
"7026_2008",7026,2008,"right",84,88,37,1,3
"7026_2009",7026,2009,"right",83,88,37,1,3
"7026_2010",7026,2010,"right",79,88,37,1,3
"7026_2011",7026,2011,"right",77.5,82.5,37,1,3
"7026_2012",7026,2012,"right",78.5,79.5,36.5,1,3
"7026_2013",7026,2013,"right",77.6666666666667,77.6666666666667,31.5,1,3
"7026_2014",7026,2014,"right",74,74,25.75,1,3
"7027_2007",7027,2007,"left",81.5,78,70,2,3
"7027_2008",7027,2008,"left",76,71,70,2,3
"7027_2009",7027,2009,"left",73.5,71,70,2,3
"7027_2010",7027,2010,"left",71,71,70,2,3
"7027_2011",7027,2011,"left",71,71,70,2,3
"7027_2012",7027,2012,"left",70,70,70,2,3
"7027_2013",7027,2013,"left",68,68,70,2,2
"7027_2013",7027,2013,"right",68,68,70,2,2
"7027_2014",7027,2014,"right",68,68,70,2,2
"7028_2007",7028,2007,"right",72,79.5,76,2,2
"7028_2008",7028,2008,"right",83,90,85,2,2
"7028_2009",7028,2009,"right",81.5,90,85,2,2
"7028_2010",7028,2010,"right",80.5,88,80,2,2
"7028_2011",7028,2011,"right",80,84,78,2,2
"7028_2012",7028,2012,"right",82,84,78,2,2
"7028_2013",7028,2013,"right",83.4444444444444,84.8888888888889,76.5555555555556,2,2
"7028_2014",7028,2014,"right",80.6,83.3,76.8,2,2
"7029_2007",7029,2007,"left",76.5,78,40,2,3
"7029_2008",7029,2008,"left",72.5,78,40,2,3
"7029_2009",7029,2009,"left",69,77,39,2,3
"7029_2010",7029,2010,"left",70,77,39,2,3
"7029_2011",7029,2011,"left",68,73,39,2,3
"7029_2012",7029,2012,"left",68.5,68.5,39,2,3
"7029_2013",7029,2013,"left",67.2857142857143,67.2857142857143,39,2,3
"7029_2014",7029,2014,"left",68,68,39,2,3
"702_2007",702,2007,"right",57,68,22,NA,NA
"702_2008",702,2008,"right",58,68,22,NA,NA
"702_2009",702,2009,"right",58,68,22,NA,NA
"702_2010",702,2010,"right",58,65.5,23.5,NA,NA
"702_2011",702,2011,"right",59,64,25,NA,NA
"702_2013",702,2013,"right",59,64,25,NA,NA
"702_2014",702,2014,"right",57,57,25,NA,NA
"7030_2007",7030,2007,"right",54,66,46,2,3
"7030_2013",7030,2013,"right",57.25,69.25,46,2,2.75
"7030_2014",7030,2014,"right",61.6666666666667,74.8333333333333,48,2.83333333333333,2
"7031_2007",7031,2007,"",NA,NA,NA,NA,NA
"7031_2007",7031,2007,"left",68,75,69,2,2
"7031_2007",7031,2007,"right",63,67,69,2,2
"7031_2008",7031,2008,"left",72,79,72,2,2
"7031_2009",7031,2009,"left",66,75,71,2,2
"7031_2011",7031,2011,"left",66,75,71,2,2
"7031_2012",7031,2012,"left",69,75,71.5,2,2
"7031_2013",7031,2013,"left",70.4,72.4,70.8,2.4,2
"7031_2014",7031,2014,"left",71.8333333333333,72.6666666666667,71.6666666666667,3,2
"7032_2007",7032,2007,"",NA,NA,NA,NA,NA
"7032_2007",7032,2007,"right",70,79.5,22,2,2
"7032_2008",7032,2008,"right",67,75,20,2,2
"7032_2009",7032,2009,"right",77,79,20,2,2
"7032_2010",7032,2010,"right",75,78,17,2,2
"7032_2011",7032,2011,"right",71,74,14,2,2
"7032_2012",7032,2012,"right",71,72,14,2,2
"7033_2007",7033,2007,"right",74,77,58,2,3
"7033_2008",7033,2008,"right",73,77,58,2,3
"7033_2009",7033,2009,"right",73,77,58,2,3
"7033_2010",7033,2010,"right",70,77,58,2,3
"7033_2011",7033,2011,"right",68,72,58,2,3
"7033_2012",7033,2012,"right",66.5,66.5,59,2,3
"7033_2013",7033,2013,"right",64.6,64.6,57,2,3
"7033_2014",7033,2014,"right",62,62,57,2,3
"7034_2007",7034,2007,"right",80.5,86,29,2,3
"7034_2008",7034,2008,"right",76,84,29,2,3
"7034_2009",7034,2009,"right",75.5,84,29,2,3
"7034_2010",7034,2010,"right",79,82.5,23.5,2,3
"7034_2011",7034,2011,"right",80,81,18,2,3
